log_population,log_density,birth_rate,death_rate,life_expectancy,infant_mortality,log_gdp,log_gdp_pc,unemployment,electricity_consumption,internet_users,year,years_since_1970,growth_rate,Region_Europe & Central Asia,Region_Latin America & Caribbean,Region_Middle East & North Africa,Region_North America,Region_South Asia,Region_Sub-Saharan Africa,Income_High income: nonOECD,Income_Low income,Income_Lower middle income,Income_Upper middle income,life_exp_x_gdp_pc,birth_rate_x_internet
13.93745027596761,4.907357053442748,11.517,6.756,79.43,2.9,23.964384446757943,10.335870437994695,6.263,4585.61,52.99,2010,40,1.0059,True,False,False,False,False,False,True,False,False,False,820.9781888899187,610.28583
13.9871755345697,4.907357053442748,11.011,6.838,80.35,2.2,23.70289921591065,10.052661583650163,14.908,,71.7159,2015,45,1.0059,True,False,False,False,False,False,True,False,False,False,807.7313582462906,789.6637749
16.09745856359716,4.8908204457056454,15.0,12.5,69.4402,,,,,,,1970,0,0.9984,True,False,False,False,False,False,False,False,False,False,,
16.144743424146682,4.8908204457056454,14.9,13.2,70.278,,,,,4585.12,,1980,10,0.9984,True,False,False,False,False,False,False,False,False,False,,
16.147770174659218,4.8908204457056454,12.6,12.5,71.3839,10.4,24.424009630613824,8.27312218041903,,5600.41,0.0,1990,20,0.9984,True,False,False,False,False,False,False,False,False,False,590.5677264148139,0.0
16.141295442528573,4.8908204457056454,8.9,10.6,74.9683,4.5,24.844730956223795,8.701449541955729,8.762,5703.82,9.78053,2000,30,0.9984,True,False,False,False,False,False,False,False,False,False,652.3328796961996,87.04671700000002
16.163522928863657,4.8908204457056454,11.2,10.2,77.4244,2.7,26.055984630211782,9.893846223936846,7.279,6348.42,68.82,2010,40,0.9984,True,False,False,False,False,False,False,False,False,False,766.025107580576,770.7839999999999
16.16914972673538,4.8908204457056454,10.5,10.5,78.578,2.5,25.954374453800998,9.782200886328042,5.046,,75.6688,2015,45,0.9984,True,False,False,False,False,False,False,False,False,False,768.6657812458849,794.5224000000001
16.81880084762153,3.7429982530014323,46.647,20.416,43.915,147.9,22.307935533932316,5.4961431098779565,,,,1970,0,1.0325,False,False,False,False,False,True,False,True,False,False,241.36312467029046,
17.100499388817997,3.7429982530014323,46.296,18.555,46.363,131.6,23.390139814129874,6.302824082914119,,150.917,,1980,10,1.0325,False,False,False,False,False,True,False,True,False,False,292.21783295614733,
17.398683353186392,3.7429982530014323,46.082,16.657,49.043,119.5,22.958616511468367,5.598907026519286,,130.879,0.0,1990,20,1.0325,False,False,False,False,False,True,False,True,False,False,274.5871973015853,0.0
17.699469773263154,3.7429982530014323,45.965,15.955,50.041,107.3,23.672325702301972,6.004420258268198,3.048,96.5698,0.00590211,2000,30,1.0325,False,False,False,False,False,True,False,True,False,False,300.4671941439989,0.27129048615
18.01107593409044,3.7429982530014323,44.855,11.587,56.909,84.3,23.79436992652404,5.811206859070954,3.946,104.656,0.72,2010,40,1.0325,False,False,False,False,False,True,False,True,False,False,330.70997114286894,32.29559999999999
18.180605964925608,3.7429982530014323,42.808,10.164,59.254,73.9,24.358683858485264,6.2092276497332355,4.174,,3.8,2015,45,1.0325,False,False,False,False,False,True,False,True,False,False,367.92157515729315,162.6704
15.409421142969661,4.916312892944594,14.4,9.8,73.3434,13.9,23.560910524551407,8.150312055323198,,2893.22,,1970,0,1.0048,True,False,False,False,False,False,False,False,False,False,597.7715971983914,
15.44971756786858,4.916312892944594,11.2,10.9,74.1017,8.3,24.987739878160067,9.538485174420446,,4599.23,,1980,10,1.0048,True,False,False,False,False,False,False,False,False,False,706.8179668493515,
15.453462649541246,4.916312892944594,12.3,11.9,74.8054,7.4,25.650519522103615,10.199561811871929,,5944.83,0.0972773,1990,20,1.0048,True,False,False,False,False,False,False,False,False,False,762.9823011618045,1.19651079
15.490858862590386,4.916312892944594,12.6,10.9,76.5927,4.6,25.82313226477061,10.333433868776496,4.476,6482.49,39.1724,2000,30,1.0048,True,False,False,False,False,False,False,False,False,False,791.4656002810374,493.57224
15.529461446996418,4.916312892944594,11.4,9.8,79.1,3.5,26.49781738249082,10.968911828002868,7.464,6327.51,88.72,2010,40,1.0048,True,False,False,False,False,False,False,False,False,False,867.6409255950268,1011.408
15.55207368722591,4.916312892944594,10.2,9.2,80.7024,3.6,26.43699864245578,10.882845098117546,6.168,,96.3305,2015,45,1.0048,True,False,False,False,False,False,False,False,False,False,878.2717182463214,982.5710999999999
11.880197065502108,3.8776903263476408,45.106,15.163,49.16,,,,,,,1970,0,1.0138,False,False,True,False,False,False,False,False,True,False,,
12.68887218184696,3.8776903263476408,41.27,11.974,53.639,116.9,,,,,,1980,10,1.0138,False,False,True,False,False,False,False,False,True,False,,
13.265897327240971,3.8776903263476408,39.777,10.72,56.678,91.9,19.92991813834671,6.641366225908265,,,0.0,1990,20,1.0138,False,False,True,False,False,False,False,False,True,False,376.41935495202864,0.0
13.517148995554091,3.8776903263476408,31.48,10.227,57.022,80.1,20.127664517011144,6.644018873559669,13.636,,0.194501,2000,30,1.0138,False,False,True,False,False,False,False,False,True,False,378.8552442081194,6.122891480000001
13.731257917613567,3.8776903263476408,25.255,9.156,60.062,62.4,20.844252623995235,7.202862218759208,12.477,,6.5,2010,40,1.0138,False,False,True,False,False,False,False,False,True,False,432.61831058311554,164.1575
13.821750051774291,3.8776903263476408,22.921,7.842,64.136,54.2,21.214137701996446,7.488562085694379,11.094,,11.9224,2015,45,1.0138,False,False,True,False,False,False,False,False,True,False,480.28641792809464,273.27333039999996
11.140338885428003,4.573199527558316,25.8,10.9,,40.4,,,,,,1970,0,1.0045,False,True,False,False,False,False,False,False,False,True,,
11.197913304846491,4.573199527558316,24.8,5.3,,13.9,18.103291071522538,6.87386958924962,,,,1980,10,1.0045,False,True,False,False,False,False,False,False,False,True,,
11.14880861288244,4.573199527558316,23.0,8.6,,13.2,19.120946179514906,7.958727242162872,,,0.0,1990,20,1.0045,False,True,False,False,False,False,False,False,False,True,,0.0
11.132338318127967,4.573199527558316,,,,12.7,19.625060465476267,8.47382211741837,,,8.81484,2000,30,1.0045,False,True,False,False,False,False,False,False,False,True,,
11.138304740157045,4.573199527558316,13.1635,8.29595,,19.1,20.01768973636743,8.848975877836876,,,47.45,2010,40,1.0045,False,True,False,False,False,False,False,False,False,True,,624.6080750000001
11.156350516031829,4.573199527558316,,,,29.4,20.108616793363055,8.935607429810611,,,65.0,2015,45,1.0045,False,True,False,False,False,False,False,False,False,True,,
15.314211527623304,5.441155875782048,41.757,10.735,58.093,86.9,21.119017252866936,5.799492574481853,,,,1970,0,1.01,False,True,False,False,False,False,False,False,False,True,336.9099221293743,
15.565718600034094,5.441155875782048,34.088,7.818,62.861,63.8,22.634481016204838,7.0604334466238425,,441.253,,1980,10,1.01,False,True,False,False,False,False,False,False,False,True,443.82590688822137,
15.77968209118812,5.441155875782048,29.568,6.59,66.574,46.5,22.679646690630747,6.899333918657577,,391.253,0.0,1990,20,1.01,False,True,False,False,False,False,False,False,False,True,459.31625630070954,0.0
15.960364184426332,5.441155875782048,24.771,6.117,69.429,33.1,23.913952041815122,7.961757156131698,6.432,1327.77,3.70469,2000,30,1.01,False,True,False,False,False,False,False,False,False,True,552.7768375930677,91.76887599
16.095415898704676,5.441155875782048,21.398,6.03,72.046,28.2,24.711933166694543,8.624800181858994,5.212,1394.83,31.4,2010,40,1.01,False,True,False,False,False,False,False,False,False,True,621.3823539022131,671.8972
16.157876976170062,5.441155875782048,20.32,6.081,73.241,26.0,24.9545001046757,8.808626220227172,7.605,,54.2158,2015,45,1.01,False,True,False,False,False,False,False,False,False,True,645.1525929956583,1101.665056
15.635568326595997,4.1747395155421625,40.985,11.887,58.203,95.6,21.77496120582677,6.156196900175456,,,,1970,0,1.0114,False,True,False,False,False,False,False,False,False,True,358.3091281809121,
15.911790165398282,4.1747395155421625,34.624,8.501,63.512,66.8,23.607032495790442,7.713431718249917,,359.611,,1980,10,1.0114,False,True,False,False,False,False,False,False,False,True,489.89547528948873,
16.16209693816732,4.1747395155421625,29.912,6.167,68.899,42.2,23.447143454391487,7.306215912937418,,480.699,0.0,1990,20,1.0114,False,True,False,False,False,False,False,False,False,True,503.39097018547517,0.0
16.351308892338736,4.1747395155421625,25.503,5.182,72.761,24.3,23.63168486977268,7.276058353401534,4.799,634.881,1.46219,2000,30,1.0114,False,True,False,False,False,False,False,False,False,True,529.413281851849,37.29023157
16.522866184572123,4.1747395155421625,21.471,5.072,75.089,15.7,24.965389394286063,8.441087224599842,4.088,1137.96,29.03,2010,40,1.0114,False,True,False,False,False,False,False,False,False,True,633.8327986079776,623.30313
16.60026880523912,4.1747395155421625,20.432,5.096,76.143,13.0,25.32131472658688,8.720050766640057,3.616,,48.9404,2015,45,1.0114,False,True,False,False,False,False,False,False,False,True,663.9708255242739,999.9502527999998
17.3646101670428,4.706993653660337,41.741,15.968,52.146,162.8,22.807968514547717,5.451098537597529,,,,1970,0,1.0158,False,False,True,False,False,False,False,False,True,False,284.25298434156076,
17.593969164508913,4.706993653660337,39.017,12.108,58.332,114.2,23.799190037809367,6.215317846491432,,381.999,,1980,10,1.0158,False,False,True,False,False,False,False,False,True,False,362.5519206215382,
17.862320192877423,4.706993653660337,33.249,8.434,64.572,62.9,24.483975134534052,6.640714697568217,,677.819,0.0,1990,20,1.0158,False,False,True,False,False,False,False,False,True,False,428.80422945137497,0.0
18.083407380514743,4.706993653660337,25.958,6.548,68.602,37.2,25.326819717416207,7.279649815117553,8.98,976.965,0.641265,2000,30,1.0158,False,False,True,False,False,False,False,False,True,False,499.3985366166944,16.64595687
18.284315774824844,4.706993653660337,27.266,6.218,70.349,24.2,26.11233756676291,7.8803582890466375,8.757,1576.04,21.6,2010,40,1.0158,False,False,True,False,False,False,False,False,True,False,554.3753252761419,588.9456
18.397655679979646,4.706993653660337,28.182,5.971,71.302,20.0,26.531408326926854,8.188402972395497,13.052,,37.8194,2015,45,1.0158,False,False,True,False,False,False,False,False,True,False,583.8495087377438,1065.8263308
15.10173317098493,5.707591876330149,42.878,13.14,54.998,103.7,20.848064207496698,5.73152733496476,,,,1970,0,1.0035,False,True,False,False,False,False,False,False,True,False,315.22254036839183,
15.321584183172329,5.707591876330149,37.486,11.679,56.394,76.3,21.996940061679215,6.657302193924341,,273.571,,1980,10,1.0035,False,True,False,False,False,False,False,False,True,False,375.4318999241693,
15.495813002568518,5.707591876330149,31.215,8.103,64.0,46.2,22.29552926128008,6.817973887223342,,352.367,0.0,1990,20,1.0035,False,True,False,False,False,False,False,False,True,False,436.3503287822939,0.0
15.600326308613914,5.707591876330149,24.931,6.772,68.875,27.2,23.190084887935754,7.601672163244173,6.96,614.986,1.1774,2000,30,1.0035,False,True,False,False,False,False,False,False,True,False,523.5651702434424,29.3537594
15.626097342424979,5.707591876330149,19.654,6.848,71.21,16.5,23.63821637981662,8.000761885129412,4.893,857.068,15.9,2010,40,1.0035,False,True,False,False,False,False,False,False,True,False,569.7342538400654,312.4986
15.64505798367055,5.707591876330149,18.734,6.959,72.412,13.2,23.877633006897707,8.217595070687441,4.0,,26.8026,2015,45,1.0035,False,True,False,False,False,False,False,False,True,False,595.052494258619,502.1199084000001
12.666515086946772,4.089489461940335,41.467,25.969,39.848,,18.01017394786727,5.385448736338242,,,,1970,0,1.0247,False,False,False,False,False,True,True,False,False,False,214.59936124560627,
12.551465687468244,4.089489461940335,43.264,21.094,44.127,,17.740309601143124,5.31137672076167,,,,1980,10,1.0247,False,False,False,False,False,True,True,False,False,False,234.37512055705022,
13.050972633317375,4.089489461940335,42.085,17.449,48.775,121.4,18.535071365205745,5.588999933012056,,,0.0,1990,20,1.0247,False,False,False,False,False,True,True,False,False,False,272.603471732663,0.0
13.43714054003832,4.089489461940335,41.136,13.686,53.279,107.7,20.768239202589143,7.453301119226315,8.063,,0.132355,2000,30,1.0247,False,False,False,False,False,True,True,False,False,False,397.10443033125887,5.44455528
13.905830123525567,4.089489461940335,37.604,11.273,55.622,79.6,23.514338915984734,9.756841972194643,8.238,,6.0,2010,40,1.0247,False,False,False,False,False,True,True,False,False,False,542.6950641774104,225.624
14.113370410648177,4.089489461940335,34.768,10.002,57.359,68.3,23.30198154041247,9.330689002566391,8.907,,21.32,2015,45,1.0247,False,False,False,False,False,True,True,False,False,False,535.1989904982056,741.25376
14.056688900362838,3.444473961222231,46.683,20.733,43.156,,,,,,,1970,0,1.0176,False,False,False,False,False,True,False,True,False,False,,
14.321111758164887,3.444473961222231,45.254,17.768,46.654,114.4,,,,,,1980,10,1.0176,False,False,False,False,False,True,False,True,False,False,,
14.580959795279615,3.444473961222231,41.58,15.826,49.588,93.6,,,,,0.0,1990,20,1.0176,False,False,False,False,False,True,False,True,False,False,,0.0
14.68800821937322,3.444473961222231,32.518,11.43,55.273,56.3,20.375651153183686,5.7305347532953315,6.861,75.03,0.136712,2000,30,1.0176,False,False,False,False,False,True,False,True,False,False,316.74384741889287,4.445600816
14.962191163030804,3.444473961222231,36.25,8.764,62.193,39.2,21.473284723582896,6.503904866550974,6.899,85.7926,0.61,2010,40,1.0176,False,False,False,False,False,True,False,True,False,False,404.49735536540476,22.1125
15.021483161358455,3.444473961222231,32.191,7.686,64.664,34.1,,,6.807,,1.08373,2015,45,1.0176,False,False,False,False,False,True,False,True,False,False,,34.88635243
14.124464031476935,3.378273287653835,15.8,11.2,69.9371,,,,,,,1970,0,0.998,True,False,False,False,False,False,False,False,False,False,,
14.205512051630082,3.378273287653835,15.0,12.3,68.9056,17.7,,,,,,1980,10,0.998,True,False,False,False,False,False,False,False,False,False,,
14.26701538456494,3.378273287653835,14.2,12.4,69.4756,14.0,,,,5755.89,0.0,1990,20,0.998,True,False,False,False,False,False,False,False,False,False,,0.0
14.149749588550383,3.378273287653835,9.4,13.2,70.4171,8.7,22.461232399128455,8.311405649416846,13.36,4540.49,28.577,2000,30,0.998,True,False,False,False,False,False,False,False,False,False,585.265082755551,268.6238
14.101842970034097,3.378273287653835,11.9,11.9,75.4293,3.6,23.69321352692667,9.591417154527313,16.707,6506.32,74.1,2010,40,0.998,True,False,False,False,False,False,False,False,False,False,723.4738819739871,881.79
14.089086353068344,3.378273287653835,10.6,11.6,77.5902,2.5,23.85459923475194,9.764937875070853,6.187,,88.4097,2015,45,0.998,True,False,False,False,False,False,False,False,False,False,757.6634827143224,937.14282
13.001020262178159,4.237068779392373,49.959,17.494,48.128,118.0,18.535240813651463,5.5607893175248195,,,,1970,0,1.0079,False,False,False,False,False,True,False,False,True,False,267.6296682738345,
13.302288732264802,4.237068779392373,49.28,12.009,55.613,81.8,20.110778404420667,6.826536546729362,,,,1980,10,1.0079,False,False,False,False,False,True,False,False,True,False,379.64417697326,
13.657699353249814,4.237068779392373,38.946,7.587,61.95,53.6,20.831851147359853,7.211844514778972,,,0.0,1990,20,1.0079,False,False,False,False,False,True,False,False,True,False,446.7737676905573,0.0
13.84555079769425,4.237068779392373,32.318,14.877,47.49,79.8,21.27605839953371,7.45513074460571,24.909,,0.926192,2000,30,1.0079,False,False,False,False,False,True,False,False,True,False,354.04415906132516,29.932673056
13.910748007851115,4.237068779392373,30.39,16.233,46.601,59.3,22.213645400858265,8.335313936792256,27.309,,11.04,2010,40,1.0079,False,False,False,False,False,True,False,False,True,False,388.4339647684559,335.50559999999996
13.941205324287415,4.237068779392373,27.579,11.235,55.359,47.9,22.114617388893066,8.200126248262611,23.643,,25.643,2015,45,1.0079,False,False,False,False,False,True,False,False,True,False,453.9507889775699,707.208297
17.158663698262988,4.716056605676533,48.075,21.269,42.944,144.0,,,,,,1970,0,1.0257,False,False,False,False,False,True,False,True,False,False,,
17.36929937589359,4.716056605676533,48.97,21.337,43.747,141.4,,,,18.0697,,1980,10,1.0257,False,False,False,False,False,True,False,True,False,False,,
17.68416819139468,4.716056605676533,47.479,18.141,47.099,120.1,23.222666932884863,5.538290502592923,,22.5945,0.0,1990,20,1.0257,False,False,False,False,False,True,False,True,False,False,260.8479443816241,0.0
18.02067869114631,4.716056605676533,43.728,14.024,51.941,87.8,22.832556187355532,4.823992413818741,3.441,22.7558,0.0152638,2000,30,1.0257,False,False,False,False,False,True,False,True,False,False,250.56298996615922,0.6674554464
18.306815173748454,4.716056605676533,35.861,8.441,61.627,54.8,24.122254113665374,5.83350579242534,2.39,48.2999,0.75,2010,40,1.0257,False,False,False,False,False,True,False,True,False,False,359.5014614697964,26.89575
18.44509912382243,4.716056605676533,33.635,7.017,65.048,43.8,24.889380521632386,6.46038008459653,2.014,,13.8552,2015,45,1.0257,False,False,False,False,False,True,False,True,False,False,420.2348037428351,466.01965199999995
10.556229318461034,3.6405291931728896,21.1,7.4,,,,,,,,1970,0,1.0038,True,False,False,False,False,False,True,False,False,False,,
10.670210420754392,3.6405291931728896,17.1,7.1,,,,,,,,1980,10,1.0038,True,False,False,False,False,False,True,False,False,False,,
10.76804278700223,3.6405291931728896,19.9,7.5,76.1146,,,,,,0.0,1990,20,1.0038,True,False,False,False,False,False,True,False,False,False,,0.0
10.728977920083787,3.6405291931728896,15.1,7.7,78.4341,,20.780307577313607,10.02806081566288,,,32.9164,2000,30,1.0038,True,False,False,False,False,False,True,False,False,False,786.5419248217838,497.03764
10.78746168293374,3.6405291931728896,13.2,7.2,80.5878,,21.565014040722623,10.789941563552938,,,75.2,2010,40,1.0038,True,False,False,False,False,False,True,False,False,False,869.5376527352915,992.64
10.795813406956452,3.6405291931728896,12.4,7.7,81.9463,,21.64677048583876,10.866751560943296,,,94.2,2015,45,1.0038,True,False,False,False,False,False,True,False,False,False,890.4900834385276,1168.0800000000002
13.176158140508617,3.929562288979468,33.891,6.998,62.492,44.6,19.20858340504489,6.045921955403293,,,,1970,0,1.0056,False,False,False,False,False,False,False,False,False,True,377.8217548370626,
13.376357323679448,3.929562288979468,33.702,6.828,63.997,35.5,20.907726770308145,7.545860040698964,,,,1980,10,1.0056,False,False,False,False,False,False,False,False,False,True,482.91240502461164,
13.56760032881693,3.929562288979468,28.888,6.557,65.379,24.4,21.01370909381746,7.514870602665953,,,0.0,1990,20,1.0056,False,False,False,False,False,False,False,False,False,True,491.31472513169734,0.0
13.63219931158911,3.929562288979468,24.738,6.939,65.687,19.3,21.24450307129833,7.638472773073292,4.146,,1.49685,2000,30,1.0056,False,False,False,False,False,False,False,False,False,True,501.7483610448653,37.0290753
13.71587694557975,3.929562288979468,22.292,8.007,66.655,20.2,21.867651044059976,8.203175357143484,4.352,,20.0,2010,40,1.0056,False,False,False,False,False,False,False,False,False,True,546.7826534303989,445.84000000000003
13.729080829965886,3.929562288979468,21.983,8.172,67.103,20.8,22.267108670282102,8.592439800790775,4.548,,42.5,2015,45,1.0056,False,False,False,False,False,False,False,False,False,True,576.5784879524633,934.2775
15.343005174417232,2.795584774534042,14.0,9.6,70.1795,13.2,23.153892279821342,7.81095266590498,,4570.91,,1970,0,1.0009,True,False,False,False,False,False,False,False,False,False,548.1687526168786,
15.379829339732439,2.795584774534042,13.2,9.3,73.44,7.1,24.70639946983251,9.326548835310613,,8295.79,,1980,10,1.0009,True,False,False,False,False,False,False,False,False,False,684.9417464652114,
15.422253843149129,2.795584774534042,13.1,10.0,74.8132,5.5,25.679092894547672,10.253457568599712,,12485.7,0.401088,1990,20,1.0009,True,False,False,False,False,False,False,False,False,False,767.093971771164,5.2542528
15.459583493018465,2.795584774534042,11.0,9.5,77.4659,3.5,25.559547743897888,10.096307969581476,11.134,15305.4,37.2485,2000,30,1.0009,True,False,False,False,False,False,False,False,False,False,782.1195835408017,409.7335
15.495084608107375,2.795584774534042,11.4,9.5,79.8707,2.5,26.236694583111394,10.740787023772524,8.394,16484.1,86.89,2010,40,1.0009,True,False,False,False,False,False,False,False,False,False,857.8741781396282,990.546
15.516517296422533,2.795584774534042,10.1,9.6,81.4805,1.8,26.17430429051211,10.65713464125373,9.376,,86.4221,2015,45,1.0009,True,False,False,False,False,False,False,False,False,False,868.3486591366747,872.86321
17.737950834716866,4.763386020437897,17.0,10.8,71.6585,15.1,25.720478110710527,7.957614902777707,,2626.92,,1970,0,1.0015,True,False,False,False,False,False,False,False,False,False,570.2307475106963,
17.799181068220314,4.763386020437897,14.0,10.2,74.0512,10.2,27.275773723981,9.45041183431104,,4421.98,,1980,10,1.0015,True,False,False,False,False,False,False,False,False,False,699.8143368249337,
17.848208360540006,4.763386020437897,13.4,9.3,76.6,7.4,27.870038016399047,9.989380804657062,,5969.02,0.0527779,1990,20,1.0015,True,False,False,False,False,False,False,False,False,False,765.1865696367308,0.70722386
17.88736157662033,4.763386020437897,13.3,8.9,79.0561,4.4,27.93850581567651,10.015207802146536,10.217,7224.53,14.3079,2000,30,1.0015,True,False,False,False,False,False,False,False,False,False,791.7632695272767,190.29507
17.949789793153272,4.763386020437897,12.9,8.5,81.6634,3.5,28.60180003308677,10.612466250668774,8.871,7734.73,77.28,2010,40,1.0015,True,False,False,False,False,False,False,False,False,False,866.6500764148643,996.912
17.971416855715738,4.763386020437897,12.0,8.9,82.322,3.4,28.52301915523366,10.508169572602384,10.359,,78.01,2015,45,1.0015,True,False,False,False,False,False,False,False,False,False,865.0535355557735,936.1200000000001
11.67751574773387,4.297300372093196,35.104,8.641,60.183,,19.352986547223203,7.740259972320529,,,,1970,0,1.0074,False,False,False,False,False,False,True,False,False,False,465.8320659141664,
12.005124689412616,4.297300372093196,30.789,6.537,64.576,,21.032330170768223,9.092172637332633,,,,1980,10,1.0074,False,False,False,False,False,False,True,False,False,False,587.136140228392,
12.260035124473058,4.297300372093196,28.411,5.428,68.704,,21.880527464510187,9.67492936852042,,,0.0,1990,20,1.0074,False,False,False,False,False,False,True,False,False,False,664.7063473348269,0.0
12.432917339159353,4.297300372093196,20.172,4.787,72.303,,21.960926770175007,9.569677768440561,11.707,,6.35706,2000,30,1.0074,False,False,False,False,False,False,True,False,False,False,691.9164116915579,128.23461432
12.555982759516018,4.297300372093196,16.801,5.011,75.611,,,,13.097,,49.0,2010,40,1.0074,False,False,False,False,False,False,True,False,False,False,,823.2489999999999
12.583779363016022,4.297300372093196,15.473,5.418,76.787,,,,12.69,,64.5602,2015,45,1.0074,False,False,False,False,False,False,True,False,False,False,,998.9399745999999
13.29999394871016,2.188878736378211,36.826,20.692,47.125,,19.59564277584099,6.308930517824519,,,,1970,0,1.0204,False,False,False,False,False,True,False,False,False,True,297.3083506524805,
13.526598395929085,2.188878736378211,38.258,15.032,55.252,74.2,22.17713473085296,8.681377932678854,,724.191,,1980,10,1.0204,False,False,False,False,False,True,False,False,False,True,479.6634935363721,
13.798392882955579,2.188878736378211,37.481,11.111,60.965,60.2,22.50704185640855,8.743364155488454,,919.443,0.0,1990,20,1.0204,False,False,False,False,False,True,False,False,False,True,533.0391957393537,0.0
14.056835815748874,2.188878736378211,33.377,11.624,58.264,54.4,22.34618644793187,8.32499582899204,17.623,880.035,1.21614,2000,30,1.0204,False,False,False,False,False,True,False,False,False,True,485.0475569803923,40.59110478
14.35264991861269,2.188878736378211,33.206,9.323,61.4,42.2,23.38761490277752,9.087124731407735,20.39,957.43,13.0,2010,40,1.0204,False,False,False,False,False,True,False,False,False,True,557.949458508435,431.67800000000005
14.522815542170303,2.188878736378211,32.927,7.449,64.913,36.3,23.38891641083119,8.90676601685554,19.986,,45.7845,2015,45,1.0204,False,False,False,False,False,True,False,False,False,True,578.1649024521437,1507.5462315
13.178235074890843,5.534008664587511,47.568,24.932,37.868,128.7,17.772445741694792,4.723921641463484,,,,1970,0,1.025,False,False,False,False,False,True,False,True,False,False,178.88546471893923,
13.485040671145025,5.534008664587511,47.1,18.09,46.341,104.9,19.30064353457118,5.935732468509297,,,,1980,10,1.025,False,False,False,False,False,True,False,True,False,False,275.0677783231893,
13.855323403464897,5.534008664587511,46.981,14.078,52.221,81.6,19.57467412722315,5.804586625832811,,,0.0,1990,20,1.025,False,False,False,False,False,True,False,True,False,False,303.1213181876152,0.0
14.178443181720402,5.534008664587511,42.682,11.256,55.956,62.1,20.47853469122966,6.387135178883698,10.626,,0.921795,2000,30,1.025,False,False,False,False,False,True,False,True,False,False,357.3985360696162,39.34405419
14.476792904433882,5.534008664587511,40.881,9.014,59.637,47.2,20.67387179047676,6.274362694817422,9.678,,9.2,2010,40,1.025,False,False,False,False,False,True,False,True,False,False,374.18416803082664,376.10519999999997
14.627832250073281,5.534008664587511,39.719,8.329,60.91,41.9,21.055550747513063,6.504858370225049,9.539,,16.5,2015,45,1.025,False,False,False,False,False,True,False,True,False,False,396.21092333040775,655.3635
15.384215221940071,3.9838114323727876,19.874,9.449,67.452,,,,,,,1970,0,0.9964,True,False,False,False,False,False,False,False,True,False,,
15.453699762225106,3.9838114323727876,18.588,8.999,69.7,49.7,,,,,,1980,10,0.9964,True,False,False,False,False,False,False,False,True,False,,
15.500359421877153,3.9838114323727876,17.261,9.352,70.386,41.0,22.771410191268476,7.386867300591864,,3039.15,0.0,1990,20,0.9964,True,False,False,False,False,False,False,False,True,False,519.9320418194588,0.0
15.265993066347978,3.9838114323727876,12.063,11.68,69.902,32.1,21.840837260015668,6.619934530248578,10.82,1574.39,0.484746,2000,30,0.9964,True,False,False,False,False,False,False,False,True,False,462.7466635334361,5.8474909980000005
15.1601573234324,3.9838114323727876,13.861,13.088,71.46,12.7,23.17758440496639,8.030578763565195,17.41,2049.54,26.9,2010,40,0.9964,True,False,False,False,False,False,False,False,True,False,573.8651584443688,372.8609
15.142885779605594,3.9838114323727876,14.078,13.062,72.973,9.4,23.361865919182875,8.231211006669666,14.08,,47.5698,2015,45,0.9964,True,False,False,False,False,False,False,False,True,False,600.6561607897055,669.6876444
18.175988975936896,5.452986768958327,13.4,12.5,70.6398,22.1,26.093903865074076,7.919617974574036,,3834.18,,1970,0,0.9995,True,False,False,False,False,False,False,False,False,False,559.4402298003149,
18.169481061944996,5.452986768958327,11.1,12.2,72.6779,12.6,27.576564930132488,9.400332435074358,,5797.5,,1980,10,0.9995,True,False,False,False,False,False,False,False,False,False,683.1964206830907,
18.189633490510904,5.452986768958327,11.4,11.6,75.2278,7.0,28.196334924978608,10.008730061231407,,6639.73,0.125892,1990,20,0.9995,True,False,False,False,False,False,False,False,False,False,752.934743300304,1.4351688
18.21674745089098,5.452986768958327,9.3,10.2,77.9268,4.4,28.298850488504204,10.074019045538927,7.917,6635.42,30.2163,2000,30,0.9995,True,False,False,False,False,False,False,False,False,False,785.0360673579029,281.01159
18.213965136993842,5.452986768958327,8.3,10.5,79.9878,3.5,28.86066166700306,10.64030706155226,6.966,7264.32,82.0,2010,40,0.9995,True,False,False,False,False,False,False,False,False,False,851.0947531780298,680.6
18.223122406741243,5.452986768958327,9.0,11.3,80.6415,3.2,28.848896825423477,10.63090813229456,4.624,,87.5898,2015,45,0.9995,True,False,False,False,False,False,False,False,False,False,857.2923781504318,788.3081999999999
15.997271182330147,4.944072325146341,46.231,15.992,49.34,120.1,21.51853178436985,5.53562808791296,,,,1970,0,1.0196,False,False,False,False,False,True,False,False,True,False,273.12788985762546,
16.289124180886123,4.944072325146341,42.761,13.691,52.277,101.1,22.215097448105688,5.996603818401008,,416.15,,1980,10,1.0196,False,False,False,False,False,True,False,False,True,False,313.4844578145495,
16.552924202420897,4.944072325146341,40.038,10.933,56.776,79.8,22.49638090787205,5.988051228357836,,323.557,0.0,1990,20,1.0196,False,False,False,False,False,True,False,False,True,False,339.9775965412445,0.0
16.794376491109308,4.944072325146341,35.671,10.402,57.002,64.2,22.32930196988402,5.554783501968545,10.36,326.16,0.153615,2000,30,1.0196,False,False,False,False,False,True,False,False,True,False,316.633769179211,5.4796006649999995
17.057114882449326,4.944072325146341,32.385,8.359,61.03,47.5,24.194449374403067,7.168918822873109,5.32,277.486,7.8,2010,40,1.0196,False,False,False,False,False,True,False,False,True,False,437.51911575994586,252.60299999999998
